0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.332099587824719628e-02 0.000000000000000000e+00 0.000000000000000000e+00 -3.332099587824719628e-02 -6.656816377582380762e-02 -9.966865249116203807e-02 -5.880026035475675039e-01 -7.853981633974482790e-01 -9.272952180016122981e-01 -1.030376826524312506e+00 -1.107148717794090409e+00 -1.165904540509813181e+00 -1.212025656524324368e+00 -1.249045772398254428e+00 -1.279339532317029349e+00 -1.304544277643971295e+00 -1.325817663668032553e+00 -1.343997478741010498e+00 -1.359702993572149854e+00 -1.373400766945015894e+00 -1.385448376799201853e+00 -1.396124127786656954e+00 -1.405647649380269870e+00 -1.414194449812881338e+00 -1.421906379185399638e+00 -1.428899272190732761e+00 -1.435268612809395883e+00 -1.441093789638984601e+00 -1.446441332248135092e+00 -1.451367400776558014e+00 -1.455919721377997522e+00 -1.460139105621000910e+00 -1.464060654145761031e+00 -1.467714718272196350e+00 -1.471127674303734700e+00 -1.474322551612309518e+00 -1.477319545636307074e+00 -1.480136439594151421e+00 -1.482788953267155874e+00 -1.485291033116691750e+00 -1.487655094906455533e+00 -1.489892227639666000e+00 -1.492012365805752694e+00 -1.494024435525118655e+00 -1.495936479084130077e+00 -1.497755761491777360e+00 -1.499488862009606072e+00 -1.501141753066328466e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.446910099950801359e-02 0.000000000000000000e+00 0.000000000000000000e+00 -3.446910099950801359e-02 -6.885648930104459886e-02 -1.030816085227002216e-01 -7.853981633974482790e-01 -9.827937232473290541e-01 -1.107148717794090409e+00 -1.190289949682531656e+00 -1.249045772398254428e+00 -1.292496667789785336e+00 -1.325817663668032553e+00 -1.352127380920954636e+00 -1.373400766945015894e+00 -1.390942827002418447e+00 -1.405647649380269870e+00 -1.418146998399631542e+00 -1.428899272190732761e+00 -1.438244794498222623e+00 -1.446441332248135092e+00 -1.453687582228032404e+00 -1.460139105621000910e+00 -1.465919388064662821e+00 -1.471127674303734700e+00 -1.475844620452140266e+00 -1.480136439594151421e+00 -1.484057988118911542e+00 -1.487655094906455533e+00 -1.490966341082659241e+00 -1.494024435525118655e+00 -1.496857289136956259e+00 -1.499488862009606072e+00 -1.501939837493851959e+00 -1.504228163019072806e+00 -1.506369487369343174e+00 -1.508377516798939277e+00 -1.510264307012789464e+00 -1.512040504079174008e+00 -1.513715544388632095e+00 -1.515297821549179691e+00 -1.516794826418928377e+00 -1.518213265183954830e+00 -1.519559159391477898e+00 -1.520837931072953841e+00 -1.522054475484964975e+00 -1.523213223517913439e+00 -1.524318195443893575e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.569911267932397020e-02 0.000000000000000000e+00 0.000000000000000000e+00 -3.569911267932397020e-02 -7.130746478529031984e-02 -1.067356726491356378e-01 -1.107148717794090409e+00 -1.249045772398254428e+00 -1.325817663668032553e+00 -1.373400766945015894e+00 -1.405647649380269870e+00 -1.428899272190732761e+00 -1.446441332248135092e+00 -1.460139105621000910e+00 -1.471127674303734700e+00 -1.480136439594151421e+00 -1.487655094906455533e+00 -1.494024435525118655e+00 -1.499488862009606072e+00 -1.504228163019072806e+00 -1.508377516798939277e+00 -1.512040504079174008e+00 -1.515297821549179691e+00 -1.518213265183954830e+00 -1.520837931072953841e+00 -1.523213223517913439e+00 -1.525373047373319357e+00 -1.527345431403365872e+00 -1.529153747696308185e+00 -1.530817639671606667e+00 -1.532353736773708563e+00 -1.533776210920966498e+00 -1.535097214115572761e+00 -1.536327225795388607e+00 -1.537475330916649341e+00 -1.538549444359642804e+00 -1.539556493364628409e+00 -1.540502566876121415e+00 -1.541393038590891607e+00 -1.542232668956136310e+00 -1.543025690201475619e+00 -1.543775877607631797e+00 -1.544486609541974476e+00 -1.545160918273219330e+00 -1.545801533175976683e+00 -1.546410917622178083e+00 -1.546991300609826592e+00 -1.547544703984433667e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.702011587393002484e-02 0.000000000000000000e+00 0.000000000000000000e+00 -3.702011587393002484e-02 -7.393903765794035410e-02 -1.106572211738956341e-01 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.844259002118798757e-02 0.000000000000000000e+00 0.000000000000000000e+00 -3.844259002118798757e-02 -7.677189126977804201e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.681149146954421525e+00 4.682095220465914309e+00 4.682985692180683834e+00 4.683825322545928316e+00 4.684618343791267847e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.687394186765770243e+00 4.688003571211971199e+00 4.688583954199619264e+00 4.689137357574226783e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.997868712329003676e-02 0.000000000000000000e+00 0.000000000000000000e+00 -3.997868712329003676e-02 -7.982998571223731687e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.141592653589793116e+00 3.605240262590598821e+00 3.926990816987241395e+00 4.124386376837122725e+00 4.248741371383883525e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.141592653589793116e+00 3.605240262590598821e+00 3.926990816987241395e+00 4.124386376837122725e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.164257909858842116e-02 0.000000000000000000e+00 0.000000000000000000e+00 -4.164257909858842116e-02 -8.314123188844123324e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 1.570796326794896558e+00 3.141592653589793116e+00 3.463343207986435690e+00 3.729595257137360509e+00 3.926990816987241395e+00 4.068887871591405414e+00 4.171969480114105622e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.141592653589793116e+00 3.463343207986435690e+00 3.729595257137360509e+00 3.926990816987241395e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.345089539153083880e-02 0.000000000000000000e+00 0.000000000000000000e+00 -4.345089539153083880e-02 -8.673833867598511327e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.605265427794404731e+00 1.606495439474220355e+00 1.607816442668826618e+00 1.609238916816084553e+00 1.610775013918186671e+00 1.612438905893485153e+00 1.614247222186427244e+00 1.616219606216473759e+00 1.618379430071879899e+00 1.620754722516839275e+00 1.623379388405838508e+00 1.626294832040613647e+00 1.629552149510618886e+00 1.633215136790853839e+00 1.637364490570720310e+00 1.642103791580187044e+00 1.647568218064674683e+00 1.653937558683337805e+00 1.661456213995641695e+00 1.670464979286058194e+00 1.681453547968792206e+00 1.695151321341658246e+00 1.712693381399060355e+00 1.735945004209523246e+00 1.768191886644777444e+00 1.815774989921760563e+00 1.892546881191538688e+00 2.034443935795702707e+00 2.356194490192344837e+00 3.141592653589793116e+00 3.386571316716657343e+00 3.605240262590598821e+00 3.785093762383077376e+00 3.926990816987241395e+00 4.037648038161137265e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.141592653589793116e+00 3.386571316716657343e+00 3.605240262590598821e+00 3.785093762383077376e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.542327942157702025e-02 0.000000000000000000e+00 0.000000000000000000e+00 -4.542327942157702025e-02 -9.065988720074510954e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.639652816095941157e+00 1.642103791580187044e+00 1.644735364452836857e+00 1.647568218064674683e+00 1.650626312507133875e+00 1.653937558683337805e+00 1.657534665470881796e+00 1.661456213995641695e+00 1.665748033137652850e+00 1.670464979286058194e+00 1.675673265525130295e+00 1.681453547968792206e+00 1.687905071361760712e+00 1.695151321341658246e+00 1.703347859091570715e+00 1.712693381399060355e+00 1.723445655190161574e+00 1.735945004209523246e+00 1.750649826587374891e+00 1.768191886644777444e+00 1.789465272668838480e+00 1.815774989921760563e+00 1.849095985800007780e+00 1.892546881191538688e+00 1.951302703907261682e+00 2.034443935795702707e+00 2.158798930342463951e+00 2.356194490192344837e+00 2.677945044588987411e+00 3.141592653589793116e+00 3.338988213439674002e+00 3.522099030702158018e+00 3.682012153860377168e+00 3.816333595813345525e+00 3.926990816987241395e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.141592653589793116e+00 3.338988213439674002e+00 3.522099030702158018e+00 3.682012153860377168e+00 0.000000000000000000e+00
