-1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000
-1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
-1.000 -1.000 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 0.153 -1.000 -1.000
