-1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000 -1.000
-1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000 -1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000
-1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000 -1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000
-1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000 -1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000
-1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000 -1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000
-1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000 -1.000 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 0.173 -1.000
-1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 -1.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 -1.000
-1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 -1.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 -1.000
-1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 -1.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 -1.000
-1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 -1.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 -1.000
